SMILES,E1-CC2,E2-CC2,f1-CC2,f2-CC2,E1-PBE0,E2-PBE0,f1-PBE0,f2-PBE0,E1-PBE0,E2-PBE0,f1-PBE0,f2-PBE0,E1-CAM,E2-CAM,f1-CAM,f2-CAM
COCCN(C)Cc1cn[nH]c1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23018,0.00,0.00,0.00
CCCCC=CC(C)CCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26171,0.00,0.00,0.00
CC=C(C)OCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24536,0.00,0.00,0.00
CCOCc1ccco1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22428,0.00,0.00,0.00
COCCCCOCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27095,0.00,0.00,0.00
CCNC(=O)OCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26422,0.00,0.00,0.00
CCCCCC(F)CCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32806,0.00,0.00,0.00
C=CCCNN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24471,0.00,0.00,0.00
CC=CCCCCCCCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26299,0.00,0.00,0.00
CCCOCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24522,0.00,0.00,0.00
CC1=CCCCC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24739,0.00,0.00,0.00
CNCCCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23111,0.00,0.00,0.00
CCOOCCCCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19138,0.00,0.00,0.00
CCCC=CCCCNCCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24561,0.00,0.00,0.00
COCCCCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27304,0.00,0.00,0.00
CCCC#CCCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23740,0.00,0.00,0.00
CCCCC=CCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25626,0.00,0.00,0.00
OCc1ccco1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22395,0.00,0.00,0.00
C=CCOCCN(C)C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23805,0.00,0.00,0.00
C=C1CCCN1C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21035,0.00,0.00,0.00
CCCNc1ncc[nH]1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19960,0.00,0.00,0.00
C1=CC(Cn2cccn2)=CC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19263,0.00,0.00,0.00
CCNC(O)CCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23787,0.00,0.00,0.00
CCCCCNCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22711,0.00,0.00,0.00
C=C(C)CC1CC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26286,0.00,0.00,0.00
CCCC=CCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25339,0.00,0.00,0.00
CCCC=NCNC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19400,0.00,0.00,0.00
CCCCCC=CCCONC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25167,0.00,0.00,0.00
CCCCC=CCCCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23891,0.00,0.00,0.00
COCOCC1=CCCCC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25164,0.00,0.00,0.00
CCC=CN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21186,0.00,0.00,0.00
NCCCCCOCF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23835,0.00,0.00,0.00
CCCOCCCCCC#N,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27798,0.00,0.00,0.00
C=CCC=CCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24363,0.00,0.00,0.00
COCCc1ccco1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22371,0.00,0.00,0.00
CN(C)CCC=CCOCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22997,0.00,0.00,0.00
CC=CC=CC(C)C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20882,0.00,0.00,0.00
CCC=CCCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26138,0.00,0.00,0.00
CCCCOCOCCCOCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27562,0.00,0.00,0.00
CCCCCCCOC=N,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22840,0.00,0.00,0.00
CCCCOCCCCCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23937,0.00,0.00,0.00
CCOCCNCC#N,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23454,0.00,0.00,0.00
NNCCCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20907,0.00,0.00,0.00
CCCCCNCCC(C)O,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24291,0.00,0.00,0.00
COCCCc1cn[nH]c1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23874,0.00,0.00,0.00
CCOCCNCCCOO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22294,0.00,0.00,0.00
CCc1ccc(C)o1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21704,0.00,0.00,0.00
COONCOCc1ccco1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22432,0.00,0.00,0.00
COCC=CCCN(C)O,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24335,0.00,0.00,0.00
CNOCc1ccccc1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19873,0.00,0.00,0.00
CCCCCCCCCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23797,0.00,0.00,0.00
NCCCNCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23846,0.00,0.00,0.00
OCCC1=CCCCC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24705,0.00,0.00,0.00
CCCCNCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25484,0.00,0.00,0.00
NOc1ccoc1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21960,0.00,0.00,0.00
NCCCCC=CCCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23816,0.00,0.00,0.00
NNCNCCCCF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23891,0.00,0.00,0.00
C=CCCCCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27336,0.00,0.00,0.00
NNNCCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23164,0.00,0.00,0.00
NCCCCCCCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23337,0.00,0.00,0.00
C=C(CC)C1CCCC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26281,0.00,0.00,0.00
COCCOC=CCCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24289,0.00,0.00,0.00
C=C(O)C(=C)CNCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19415,0.00,0.00,0.00
CCCNNCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22915,0.00,0.00,0.00
OCCCCNOCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25232,0.00,0.00,0.00
OOCCCCC#CCn1cccn1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22334,0.00,0.00,0.00
CCCCNCC1=CCCC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23392,0.00,0.00,0.00
COC=CCCOCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23785,0.00,0.00,0.00
CCCCCCNCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23321,0.00,0.00,0.00
C=CCCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27032,0.00,0.00,0.00
C=C(CO)CC1CC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25537,0.00,0.00,0.00
C=CCOCCCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25593,0.00,0.00,0.00
CCCCCCCOO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22110,0.00,0.00,0.00
c1n[nH]cc1CCC1CC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23876,0.00,0.00,0.00
CCCC1=CCCCC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24821,0.00,0.00,0.00
OCCCNCCOCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24360,0.00,0.00,0.00
CCCn1cccn1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23902,0.00,0.00,0.00
NNCCCCCC1CC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20824,0.00,0.00,0.00
CC(C)CCNCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24084,0.00,0.00,0.00
CO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26126,0.00,0.00,0.00
OCC=CCCCCF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25110,0.00,0.00,0.00
CCCCNCCN(C)C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23321,0.00,0.00,0.00
OCCCNCCCCF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24400,0.00,0.00,0.00
C=CCCOCCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26127,0.00,0.00,0.00
COCCNCCc1ccco1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22224,0.00,0.00,0.00
CNC(=N)CCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23433,0.00,0.00,0.00
CC=CCCOCCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26424,0.00,0.00,0.00
C=C(O)C#CCCCCCC#N,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20569,0.00,0.00,0.00
NCCCCNC(O)CCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23650,0.00,0.00,0.00
NCCNCCCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23207,0.00,0.00,0.00
CNCCCCCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22906,0.00,0.00,0.00
COCNCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25462,0.00,0.00,0.00
NCCCn1cccn1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23879,0.00,0.00,0.00
CCNCCc1ccoc1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22888,0.00,0.00,0.00
CCOCCNCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24621,0.00,0.00,0.00
C=C(O)CC=CCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22993,0.00,0.00,0.00
CCC=COc1cc[nH]c1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21513,0.00,0.00,0.00
CCCCCCC(N)CCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24138,0.00,0.00,0.00
CCNCC=CC1CCC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23138,0.00,0.00,0.00
CCNc1ncco1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21928,0.00,0.00,0.00
COCCCCF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27488,0.00,0.00,0.00
CCCCOCCCC=CCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25235,0.00,0.00,0.00
CCCCCCF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33271,0.00,0.00,0.00
CC=CCCCCC=CC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26189,0.00,0.00,0.00
CN(CCO)Cc1cn[nH]c1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23476,0.00,0.00,0.00
CCCCCCCCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32202,0.00,0.00,0.00
COCCCCc1ccoc1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22571,0.00,0.00,0.00
C=C(CC)CCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23968,0.00,0.00,0.00
COCCCCNC=CCCC(C)C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20841,0.00,0.00,0.00
NCOCC1CCC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26635,0.00,0.00,0.00
C=CCCC=CCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25382,0.00,0.00,0.00
COCCc1ncc[nH]1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23487,0.00,0.00,0.00
CCOCCc1ccoc1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22892,0.00,0.00,0.00
CCNCC#N,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24062,0.00,0.00,0.00
CCCCCC=CO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22591,0.00,0.00,0.00
CCCCCCCCOCC#N,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26781,0.00,0.00,0.00
NCc1ccco1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22280,0.00,0.00,0.00
NNCCCOCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24371,0.00,0.00,0.00
C=C(N)CCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21322,0.00,0.00,0.00
CCCCCNO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25152,0.00,0.00,0.00
CCCCOCC#CC1CC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22804,0.00,0.00,0.00
CCCCOCCNOCC1=CCCCC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23180,0.00,0.00,0.00
C=CCNCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22776,0.00,0.00,0.00
C=CCCCNC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23045,0.00,0.00,0.00
CCCCCCOCC=CCCC(C)C,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26021,0.00,0.00,0.00
C=C(O)ON(C)CCCCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24186,0.00,0.00,0.00
CCCOCCCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27581,0.00,0.00,0.00
COCCCCCCCCNO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24824,0.00,0.00,0.00
C=C(C)CCCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26426,0.00,0.00,0.00
COCCCCCON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25896,0.00,0.00,0.00
C=CCCOCCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23896,0.00,0.00,0.00
C=CCOCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25602,0.00,0.00,0.00
CC=CCCCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23813,0.00,0.00,0.00
CCCOCCCCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27627,0.00,0.00,0.00
CCCC=CCCCC1CC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26055,0.00,0.00,0.00
CCNCCCCOCCCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22724,0.00,0.00,0.00
CCCCNCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24571,0.00,0.00,0.00
COCCNCCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24911,0.00,0.00,0.00
OCCCNCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24132,0.00,0.00,0.00
C=C(CCOC)CNCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21842,0.00,0.00,0.00
CCCNCNCCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23973,0.00,0.00,0.00
CCCOCCNCCCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24022,0.00,0.00,0.00
c1coc(CCC2CC2)c1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22275,0.00,0.00,0.00
C=C(CC=CC)CCCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24607,0.00,0.00,0.00
CC=CCCCCCCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26580,0.00,0.00,0.00
C#CCCCCCOCCNC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22568,0.00,0.00,0.00
NCCCC1=CCCCC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23509,0.00,0.00,0.00
CCNCCCCC#N,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23269,0.00,0.00,0.00
C=C(CCC)CCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23790,0.00,0.00,0.00
CNCCCCNO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23167,0.00,0.00,0.00
CCC=CCNCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23231,0.00,0.00,0.00
CONCCCCCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23787,0.00,0.00,0.00
CCCCOCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28234,0.00,0.00,0.00
CCNCCCOC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23157,0.00,0.00,0.00
CCc1cnn(CCCC#N)c1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22931,0.00,0.00,0.00
CCC#CCC1CCC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23883,0.00,0.00,0.00
CCCCCCOCCCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27369,0.00,0.00,0.00
CCCCCNCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24563,0.00,0.00,0.00
CCOCC=CCOCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24563,0.00,0.00,0.00
NCCNCCOO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22307,0.00,0.00,0.00
C#CCCC=CCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24237,0.00,0.00,0.00
C=C(O)CCCCOCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24440,0.00,0.00,0.00
C(=CC1CCC1)CCNC1CC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24381,0.00,0.00,0.00
CCCCCc1ncco1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23246,0.00,0.00,0.00
C=CCCCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27294,0.00,0.00,0.00
COC1=CCCCC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23567,0.00,0.00,0.00
COC=CCCCOO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22396,0.00,0.00,0.00
C=C(CC)NNCCCCNCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20996,0.00,0.00,0.00
OCCCc1cn[nH]c1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23847,0.00,0.00,0.00
CCCCCOCOCNCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25670,0.00,0.00,0.00
COC=CCC1CC1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25384,0.00,0.00,0.00
C=C(C)CNCC(C)CC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23022,0.00,0.00,0.00
C=CCOCCCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25562,0.00,0.00,0.00
NCCOCCNCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24538,0.00,0.00,0.00
CCC#CCNCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23268,0.00,0.00,0.00
CCCCN=CN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21899,0.00,0.00,0.00
CCCOCC(=N)CNCCO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20403,0.00,0.00,0.00
C=CCCCC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27309,0.00,0.00,0.00
C=C(CCCN)CCCN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23848,0.00,0.00,0.00
